RESPOND_ID,EXAMIN_BEGIN_DE,HOLD_INDVDL_MVMN_MN_ONE_TY,SEXDSTN_FLAG_NM,AGRDE_FLAG_NM,HSHLD_COMPO_NM,HSHLD_INCOME_DGREE_NM,OCCP_CL_NM,ANSWRR_OC_AREA_NM
12128,20230701,"오토바이(바이크, 스쿠터)",남성,50대,자녀 성장기(막내가 초등학생～고등학생),800만원 내외,사무직,서울
12154,20230701,"오토바이(바이크, 스쿠터)",남성,50대,자녀 성인기(막내가 대학생～결혼 전),600만원 내외,사무직,경기
12156,20230701,전기 자전거,남성,40대,자녀 성장기(막내가 초등학생～고등학생),600만원 내외,자영업,부산
12159,20230701,전동 스쿠터,남성,40대,자녀 독립기(막내가 결혼한 상태),400만원 내외,사무직,경기
12161,20230701,전기 자전거,여성,30대,1인 가구,200만원 내외,사무직,울산
12174,20230701,전기 자전거,남성,60대 이상,자녀 성인기(막내가 대학생～결혼 전),500만원 내외,무직/기타,부산
12191,20230701,전기 자전거,남성,50대,자녀 성인기(막내가 대학생～결혼 전),모름,기술/숙련직,경기
12229,20230701,전기 자전거,남성,60대 이상,자녀 성인기(막내가 대학생～결혼 전),"2,100만원 이상",전문직,서울
12234,20230701,전기 자전거,여성,30대,1인 가구,500만원 내외,판매/서비스직,인천
12238,20230701,전기 자전거,여성,60대 이상,자녀 성인기(막내가 대학생～결혼 전),500만원 내외,자영업,서울
12241,20230701,"오토바이(바이크, 스쿠터)",남성,60대 이상,자녀 독립기(막내가 결혼한 상태),300만원 내외,무직/기타,전북
12250,20230701,전기 자전거,남성,50대,자녀 성장기(막내가 초등학생～고등학생),600만원 내외,자영업,경기
12269,20230701,"오토바이(바이크, 스쿠터)",남성,40대,자녀 성장기(막내가 초등학생～고등학생),500만원 내외,사무직,전북
12296,20230701,전동 킥보드,남성,30대,1인 가구,400만원 내외,사무직,충남
12302,20230701,전동 킥보드,남성,40대,자녀 성장기(막내가 초등학생～고등학생),600만원 내외,판매/서비스직,경기
12311,20230701,전동 휠,남성,50대,자녀 성장기(막내가 초등학생～고등학생),800만원 내외,일반 공무원/준공무원,대전
12312,20230701,전동 킥보드,남성,40대,자녀 성장기(막내가 초등학생～고등학생),500만원 내외,사무직,인천
12315,20230701,전동 킥보드,남성,40대,자녀 성장기(막내가 초등학생～고등학생),600만원 내외,사무직,서울
12331,20230701,"오토바이(바이크, 스쿠터)",여성,50대,자녀 성인기(막내가 대학생～결혼 전),800만원 내외,사무직,강원
12336,20230701,전동 킥보드,남성,50대,1인 가구,400만원 내외,자영업,경기
12371,20230701,전동 킥보드,남성,40대,자녀 성인기(막내가 대학생～결혼 전),400만원 내외,사무직,서울
12372,20230701,전동 킥보드,남성,40대,자녀 성장기(막내가 초등학생～고등학생),500만원 내외,사무직,서울
12387,20230701,전동 킥보드,남성,40대,자녀 성장기(막내가 초등학생～고등학생),500만원 내외,사무직,부산
12421,20230701,전동 킥보드,남성,50대,자녀 성인기(막내가 대학생～결혼 전),800만원 내외,자영업,강원
12424,20230701,"오토바이(바이크, 스쿠터)",남성,30대,신혼기 초과(자녀없음),400만원 내외,사무직,대전
12427,20230701,전기 자전거,남성,40대,신혼기(자녀없음),"1,100~1,500만원 내외",기술/숙련직,서울
12434,20230701,"오토바이(바이크, 스쿠터)",남성,50대,자녀 성인기(막내가 대학생～결혼 전),600만원 내외,경영/관리직,경남
12448,20230701,전동 휠,여성,50대,1인 가구,300만원 내외,사무직,부산
12456,20230701,전기 자전거,남성,50대,자녀 성인기(막내가 대학생～결혼 전),700만원 내외,일반 공무원/준공무원,부산
12469,20230701,전동 킥보드,여성,50대,1인 가구,"1,000만원 내외",무직/기타,전남
12494,20230701,"오토바이(바이크, 스쿠터)",남성,60대 이상,자녀 성인기(막내가 대학생～결혼 전),700만원 내외,자영업,서울
12534,20230701,전동 킥보드,남성,40대,자녀 유아기(막내가 초등학교 입학 전),"1,100~1,500만원 내외",전문직,광주
12587,20230701,"오토바이(바이크, 스쿠터)",남성,50대,자녀 독립기(막내가 결혼한 상태),300만원 내외,자영업,서울
12598,20230701,전동 스쿠터,여성,30대,자녀 유아기(막내가 초등학교 입학 전),"1,100~1,500만원 내외",사무직,울산
12609,20230701,전기 자전거,남성,30대,자녀 유아기(막내가 초등학교 입학 전),300만원 내외,판매/서비스직,경기
12613,20230701,"오토바이(바이크, 스쿠터)",남성,30대,자녀 독립기(막내가 결혼한 상태),600만원 내외,사무직,광주
12620,20230701,전동 휠,여성,40대,자녀 성장기(막내가 초등학생～고등학생),400만원 내외,전업주부,부산
12633,20230701,전기 자전거,남성,50대,자녀 성인기(막내가 대학생～결혼 전),500만원 내외,자영업,인천
12637,20230701,"오토바이(바이크, 스쿠터)",남성,60대 이상,자녀 성인기(막내가 대학생～결혼 전),500만원 내외,기술/숙련직,전북
12642,20230701,전기 자전거,남성,40대,자녀 성장기(막내가 초등학생～고등학생),600만원 내외,사무직,대전
12644,20230701,전기 자전거,남성,60대 이상,자녀 독립기(막내가 결혼한 상태),500만원 내외,무직/기타,경남
12648,20230701,"오토바이(바이크, 스쿠터)",남성,50대,1인 가구,900만원 내외,기술/숙련직,대전
12659,20230701,전동 스쿠터,남성,40대,신혼기 초과(자녀없음),100만원 이하,무직/기타,대구
12668,20230701,전동 킥보드,남성,40대,1인 가구,300만원 내외,기술/숙련직,충북
12685,20230701,전기 자전거,남성,50대,자녀 성인기(막내가 대학생～결혼 전),800만원 내외,사무직,서울
12692,20230701,전동 킥보드,남성,50대,자녀 성인기(막내가 대학생～결혼 전),"1,600~2,000만원 내외",기술/숙련직,서울
12694,20230701,"오토바이(바이크, 스쿠터)",남성,40대,1인 가구,600만원 내외,사무직,부산
12701,20230701,전동 킥보드,남성,50대,자녀 성인기(막내가 대학생～결혼 전),600만원 내외,자영업,서울
12707,20230701,전동 킥보드,남성,30대,신혼기(자녀없음),400만원 내외,전문직,충남
12711,20230701,"오토바이(바이크, 스쿠터)",남성,50대,자녀 성인기(막내가 대학생～결혼 전),"1,000만원 내외",사무직,경남
12737,20230701,전기 자전거,남성,60대 이상,자녀 성장기(막내가 초등학생～고등학생),500만원 내외,기술/숙련직,서울
12741,20230701,전동 킥보드,남성,40대,1인 가구,"1,000만원 내외",자영업,경북
12751,20230701,"오토바이(바이크, 스쿠터)",남성,30대,자녀 성장기(막내가 초등학생～고등학생),700만원 내외,사무직,경기
12768,20230701,전동 스쿠터,남성,60대 이상,자녀 독립기(막내가 결혼한 상태),600만원 내외,기술/숙련직,경기
12787,20230701,"오토바이(바이크, 스쿠터)",남성,50대,자녀 성인기(막내가 대학생～결혼 전),900만원 내외,자영업,서울
12790,20230701,전기 자전거,남성,40대,자녀 성장기(막내가 초등학생～고등학생),600만원 내외,기술/숙련직,경남
12797,20230701,전기 자전거,여성,40대,자녀 성장기(막내가 초등학생～고등학생),"1,100~1,500만원 내외",사무직,광주
12808,20230701,전기 자전거,남성,60대 이상,자녀 독립기(막내가 결혼한 상태),500만원 내외,무직/기타,서울
12815,20230701,전기 자전거,남성,40대,자녀 성장기(막내가 초등학생～고등학생),500만원 내외,사무직,경기
12816,20230701,"오토바이(바이크, 스쿠터)",남성,50대,자녀 독립기(막내가 결혼한 상태),800만원 내외,자영업,전북
12823,20230701,전기 자전거,여성,60대 이상,자녀 성인기(막내가 대학생～결혼 전),400만원 내외,전업주부,경기
12824,20230701,전기 자전거,남성,40대,자녀 성장기(막내가 초등학생～고등학생),"1,000만원 내외",자영업,대구
12829,20230701,전기 자전거,남성,30대,1인 가구,300만원 내외,사무직,대구
12830,20230701,전동 스쿠터,남성,50대,자녀 독립기(막내가 결혼한 상태),900만원 내외,사무직,부산
12834,20230701,전기 자전거,남성,60대 이상,자녀 독립기(막내가 결혼한 상태),700만원 내외,무직/기타,충남
12843,20230701,전동 스쿠터,남성,60대 이상,1인 가구,100만원 이하,무직/기타,경기
12878,20230701,전동 킥보드,남성,40대,자녀 유아기(막내가 초등학교 입학 전),"1,100~1,500만원 내외",전문직,서울
12905,20230701,전기 자전거,남성,50대,1인 가구,500만원 내외,기술/숙련직,경기
12916,20230701,전기 자전거,여성,40대,자녀 성장기(막내가 초등학생～고등학생),600만원 내외,판매/서비스직,충북
12922,20230701,전기 자전거,남성,40대,자녀 성장기(막내가 초등학생～고등학생),700만원 내외,경영/관리직,서울
12925,20230701,전기 자전거,여성,20대,자녀 성인기(막내가 대학생～결혼 전),700만원 내외,전문직,경남
12927,20230701,"오토바이(바이크, 스쿠터)",남성,50대,자녀 성장기(막내가 초등학생～고등학생),500만원 내외,사무직,경남
12960,20230701,전기 자전거,남성,60대 이상,신혼기 초과(자녀없음),500만원 내외,무직/기타,경기
12966,20230701,전동 킥보드,여성,60대 이상,자녀 독립기(막내가 결혼한 상태),300만원 내외,무직/기타,경기
12980,20230701,"오토바이(바이크, 스쿠터)",여성,50대,자녀 성장기(막내가 초등학생～고등학생),600만원 내외,자영업,인천
13019,20230701,전동 킥보드,남성,60대 이상,자녀 독립기(막내가 결혼한 상태),700만원 내외,무직/기타,경기
13036,20230701,전동 스쿠터,남성,60대 이상,자녀 독립기(막내가 결혼한 상태),500만원 내외,자영업,대구
13037,20230701,전동 킥보드,여성,40대,1인 가구,300만원 내외,판매/서비스직,경기
13067,20230701,전기 자전거,남성,40대,신혼기 초과(자녀없음),600만원 내외,기술/숙련직,전북
13073,20230701,전기 자전거,여성,30대,신혼기(자녀없음),700만원 내외,사무직,서울
13075,20230701,전기 자전거,남성,40대,자녀 성장기(막내가 초등학생～고등학생),500만원 내외,기술/숙련직,서울
13105,20230701,"오토바이(바이크, 스쿠터)",남성,50대,자녀 성인기(막내가 대학생～결혼 전),700만원 내외,자영업,대전
13111,20230701,"오토바이(바이크, 스쿠터)",남성,60대 이상,자녀 독립기(막내가 결혼한 상태),500만원 내외,무직/기타,대구
13117,20230701,전동 스케이트보드,남성,40대,자녀 성장기(막내가 초등학생～고등학생),700만원 내외,사무직,충남
13120,20230701,"오토바이(바이크, 스쿠터)",남성,30대,자녀 성인기(막내가 대학생～결혼 전),800만원 내외,사무직,서울
13126,20230701,전동 킥보드,남성,50대,자녀 성장기(막내가 초등학생～고등학생),900만원 내외,판매/서비스직,부산
13150,20230701,전기 자전거,여성,30대,신혼기(자녀없음),600만원 내외,자영업,충남
13156,20230701,"오토바이(바이크, 스쿠터)",남성,40대,자녀 성인기(막내가 대학생～결혼 전),600만원 내외,기술/숙련직,인천
13158,20230701,"오토바이(바이크, 스쿠터)",남성,40대,자녀 성장기(막내가 초등학생～고등학생),500만원 내외,사무직,경기
13166,20230701,전동 킥보드,남성,50대,자녀 성인기(막내가 대학생～결혼 전),700만원 내외,기술/숙련직,인천
13171,20230701,전기 자전거,남성,40대,자녀 성장기(막내가 초등학생～고등학생),700만원 내외,일반 공무원/준공무원,서울
13175,20230701,전기 자전거,여성,30대,자녀 유아기(막내가 초등학교 입학 전),600만원 내외,일반 공무원/준공무원,경기
13183,20230701,전기 자전거,남성,60대 이상,자녀 독립기(막내가 결혼한 상태),300만원 내외,자영업,충북
13200,20230701,전동 스쿠터,남성,30대,자녀 성장기(막내가 초등학생～고등학생),100만원 이하,무직/기타,경남
13210,20230701,전동 킥보드,남성,50대,자녀 성인기(막내가 대학생～결혼 전),500만원 내외,기술/숙련직,경북
13213,20230701,"오토바이(바이크, 스쿠터)",남성,40대,자녀 성장기(막내가 초등학생～고등학생),"1,000만원 내외",판매/서비스직,대구
13247,20230701,전기 자전거,남성,50대,자녀 성인기(막내가 대학생～결혼 전),"1,000만원 내외",자영업,인천
13251,20230701,전기 자전거,남성,60대 이상,자녀 성인기(막내가 대학생～결혼 전),900만원 내외,사무직,경기
13258,20230701,"오토바이(바이크, 스쿠터)",여성,50대,1인 가구,600만원 내외,전문직,강원
13266,20230701,전기 자전거,남성,50대,자녀 성인기(막내가 대학생～결혼 전),800만원 내외,기술/숙련직,전북
13268,20230701,전기 자전거,남성,40대,자녀 성장기(막내가 초등학생～고등학생),"1,000만원 내외",경영/관리직,서울
13271,20230701,전기 자전거,여성,30대,신혼기(자녀없음),500만원 내외,전문직,서울
