prcha_prrrg_prduc_id,info_obtn_dt,auser_sxdst_cd,age_group_cd,occpn_nm,hshld_incm_group_nm,mrrg_yn_nm,chdrn_yn_nm,rsid_fom_nm,auser_ara_ctprv_nm,auser_ara_gu_nm,auser_ara_dong_nm,craln_tlphn_mkr_nm,craln_tlphn_sbscr_cmpn_nm,prduc_ctgry_lrcls_nm,prduc_ctgry_mdcls_nm,prduc_ctgry_smcls_nm,otdr_prduc_nm,info_obtn_site_url
D***9,201905**,M,2,"학생 (초중고학생, 대학생, 대학원생)",100만원 미만,아니오,          ,연립주택/ 다세대/ 빌라,부산,사하구,신평1동,삼성,SKT,레저/자동차,자전거/용품,자전거,[스마트]삼천리/스마트 접이식자전거 미니벨로 4종,http://item.gmarket.co.kr/Item?goodscode=1278067146
D***7,201905**,F,2,"전문직 (의사, 판검사, 예술가, 종교인)",100만원 미만,아니오,          ,오피스텔,서울,강남구,청담동,애플,LG U+,자전거,자전거관리용품,에어펌프(발펌프),국산삼흥 발펌프 공기주입기 손펌프 에어펌프 자전거펌프 공 오토바이 바이크 휴대용 쌍발펌프 튜브 스포,http://www.11st.co.kr/product/SellerProductDetail.tmall?method=getSellerProductDetail&prdNo=1105695651
D***8,201905**,M,3,"자영업 (도소매업, 숙박업, 미용업)","1,000만원 이상",아니오,          ,연립주택/ 다세대/ 빌라,충남,천안시 서북구,두정동,삼성,SKT,레저/자동차,자전거/용품,자전거,[스마트]삼천리/스마트 접이식자전거 미니벨로 4종,http://item.gmarket.co.kr/Item?goodscode=1278067146
D***,201905**,M,3,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,      ,          ,아파트/ 주상복합,서울,강서구,가양1동,삼성,SKT,레저/자동차,자전거/용품,자전거,삼천리가족형 HF200 7단 미니벨로 20형 접이식자전거,http://www.11st.co.kr/product/SellerProductDetail.tmall?method=getSellerProductDetail&prdNo=1096162616
D***,201905**,M,2,"농/축/광/수산업 (축산, 낙농업, 수산, 임업, 광업)",700~799만원,아니오,          ,오피스텔,경기,안양시 만안구,안양3동,삼성,알뜰폰(MVNO),캠핑/골프/헬스/자전거,자전거의류/용품,공용상의,[MCN]윈드베스트 MSV-16 블랙/자전거조끼,http://www.hnsmall.com/display/goods.do?goods_code=12602302
D***,201905**,M,3,무직,300~399만원,아니오,          ,아파트/ 주상복합,인천,연수구,선학동,삼성,LG U+,자전거,튜닝용품,전시스탠드,토픽스텐드 DUAL TOUCH BIKE STAND 자전거거치대,http://www.11st.co.kr/product/SellerProductDetail.tmall?method=getSellerProductDetail&prdNo=1154312380
D***,201905**,M,2,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,      ,          ,아파트/ 주상복합,경기,성남시 분당구,운중동,삼성,SKT,레저/자동차,자전거/용품,자전거액세서리,18650AA AAA 충전지 배터리 충전기 i4 D2 i2 UM20,http://www.11st.co.kr/product/SellerProductDetail.tmall?method=getSellerProductDetail&prdNo=1181473940
D***9,201905**,F,5,"주부 (전업주부, 파트타임 근무 주부)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,도봉구,창2동,삼성,KT,레저/자동차,자전거/용품,자전거,[21세기스쿠터]질주본능!21세기스쿠터/미드미 外 봄바람 일으키는 모빌리티 컬렉션,http://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=1154385444
D***4,201905**,M,2,"서비스직 (요식업, 숙박업, 미용실종업원)",200~299만원,아니오,          ,단독주택,광주,동구,학동,애플,LG U+,자전거,튜닝용품,트레이너(로라),엘리트노보 맥 포스/자전거용품/자전거롤러,http://www.11st.co.kr/product/SellerProductDetail.tmall?method=getSellerProductDetail&prdNo=1271754585
D***9,201905**,M,2,"학생 (초중고학생, 대학생, 대학원생)",100만원 미만,아니오,          ,연립주택/ 다세대/ 빌라,부산,사하구,신평1동,삼성,SKT,자전거,자전거신발/고글/헬멧,헬멧,아동용자전거헬멧아동보호대 킥보드 인라인헬멧,http://www.11st.co.kr/product/SellerProductDetail.tmall?method=getSellerProductDetail&prdNo=1051520039
D***3,201905**,F,5,"사무직 (일반사무직, 공무원, 직업군인)",900~999만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,송파구,문정1동,삼성,LG U+,레저/자동차,자전거/용품,헬멧/보호장비,GIFT삼천리 헬멧 SH330S 선바이저 자전거용품 인라인,http://www.11st.co.kr/product/SellerProductDetail.tmall?method=getSellerProductDetail&prdNo=115415058
D***6,201905**,M,4,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,서울,도봉구,방학1동,삼성,SKT,레저/자동차,자전거/용품,헬멧/보호장비,가성비좋은 헬멧/빅이글 자전거헬멧/보호대/인라인/자전거용품,http://www.11st.co.kr/product/SellerProductDetail.tmall?method=getSellerProductDetail&prdNo=1187889237
D***0,201905**,M,3,무직,100만원 미만,예    ,자녀 있음 ,아파트/ 주상복합,경기,군포시,산본동,삼성,SKT,자전거,튜닝용품,흙받이,자전거흙받이/짐받이가방/강철크롬짐받이/받침대/보조안장/쇼바형짐받이/자전거용품,http://www.11st.co.kr/product/SellerProductDetail.tmall?method=getSellerProductDetail&prdNo=1081764401
D***,201905**,M,4,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,      ,          ,아파트/ 주상복합,서울,양천구,신정3동,삼성,SKT,자전거,자전거부품,핸들그립,Giant그립/Connect 커넥트 에르고 맥스 락온 (2색상),http://www.11st.co.kr/product/SellerProductDetail.tmall?method=getSellerProductDetail&prdNo=1137382869
D***,201905**,F,3,무직,"1,000만원 이상",아니오,          ,아파트/ 주상복합,대구,북구,침산3동,애플,KT,레저/자동차,자전거/용품,헬멧/보호장비,GIFT삼천리 헬멧 SH330S 선바이저 자전거용품 인라인,http://www.11st.co.kr/product/SellerProductDetail.tmall?method=getSellerProductDetail&prdNo=115415058
D***,201905**,M,3,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,      ,          ,아파트/ 주상복합,충남,천안시 동남구,신방동,삼성,SKT,자전거,자전거부품,보조바퀴,SM-901성인용 보조바퀴(20~26인치용),http://www.11st.co.kr/product/SellerProductDetail.tmall?method=getSellerProductDetail&prdNo=1200999290
D***,201905**,M,2,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,      ,          ,아파트/ 주상복합,충남,서산시,고북면,삼성,SKT,자전거,자전거,MTB,삼천리자전거/하운드팀50D/MTB자전거/산악자전거,http://www.11st.co.kr/product/SellerProductDetail.tmall?method=getSellerProductDetail&prdNo=1254184372
D***,201905**,M,4,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,      ,          ,아파트/ 주상복합,서울,노원구,상계6.7동,삼성,SKT,자전거,자전거신발/고글/헬멧,보호대,일본코미네09-021 오토바이 핸들워머 빅스쿠터 전동 킥보드 토시 퀵보드 토시 장갑 겨울 방한용품,http://www.11st.co.kr/product/SellerProductDetail.tmall?method=getSellerProductDetail&prdNo=107138111
D***,201905**,M,3,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,      ,          ,아파트/ 주상복합,서울,강북구,수유3동,삼성,SKT,자전거,자전거신발/고글/헬멧,보호대,[성인보호대 세트] 에어워크 보호대 손목_무릎_팔꿈치,http://www.11st.co.kr/product/SellerProductDetail.tmall?method=getSellerProductDetail&prdNo=1112671449
D***,201905**,M,3,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,      ,          ,아파트/ 주상복합,경기,성남시 중원구,상대원3동,삼성,SKT,자전거,자전거신발/고글/헬멧,보호대,나스카썬블럭 쿨토시/네이비/팔토시/자외선차단/스포츠/골프/등산/자전거/테니스/암슬리브/운전,http://www.11st.co.kr/product/SellerProductDetail.tmall?method=getSellerProductDetail&prdNo=1274967893
D***7,201905**,M,4,"사무직 (일반사무직, 공무원, 직업군인)",700~799만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,강북구,미아동,삼성,KT,레저/자동차,자전거/용품,자전거액세서리,SCHWALBE슈발베 타이어레버 3개한세트 타이어교체 / 튜블러 시멘트/리무버/이지핏 악세사리,http://www.11st.co.kr/product/SellerProductDetail.tmall?method=getSellerProductDetail&prdNo=1263501442
D***0,201905**,M,3,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,아니오,          ,아파트/ 주상복합,울산,남구,선암동,삼성,KT,자전거,자전거관리용품,펑크패치,무료배송휴대용 펑크패치/타이어 튜브 레버 정비 수리 공구세트/자전거용품.부품,http://www.11st.co.kr/product/SellerProductDetail.tmall?method=getSellerProductDetail&prdNo=1028212762
D***4,201905**,M,2,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,      ,          ,아파트/ 주상복합,서울,강남구,삼성2동,삼성,SKT,레저/자동차,자전거/용품,자전거의류/잡화,"하이맥스매쉬 긴장갑 -  봄,여름,가을 장갑",http://www.11st.co.kr/product/SellerProductDetail.tmall?method=getSellerProductDetail&prdNo=1210492663
D***4,201905**,F,2,"생산/노무직 (생산감독, 경비원, 공장근로자)",600~699만원,아니오,          ,아파트/ 주상복합,경북,칠곡군,석적읍,애플,LG U+,레저/자동차,자전거/용품,자전거,자이덴라스카FX20 20인치 7단 접이식 자전거,http://www.11st.co.kr/product/SellerProductDetail.tmall?method=getSellerProductDetail&prdNo=1202758720
D***8,201905**,M,2,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,      ,          ,아파트/ 주상복합,경기,평택시,신장동,애플,LG U+,자전거,자전거신발/고글/헬멧,장갑,자전거방한토시 바이크 핸들덮개 방한커버 손토시,http://www.11st.co.kr/product/SellerProductDetail.tmall?method=getSellerProductDetail&prdNo=1164858474
D***0,201905**,M,2,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,      ,          ,아파트/ 주상복합,경기,안양시 동안구,관양1동,삼성,SKT,자전거/보드,자전거타이어/부품,자전거튜브,[CST]700x25/32C fv48mm 자전거튜브 프레스타 흥아 켄다,http://item.gmarket.co.kr/Item?goodscode=1283527298
D***,201905**,M,4,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,      ,          ,아파트/ 주상복합,경기,부천시 소사구,소사본동,삼성,SKT,레저/자동차,자전거/용품,헬멧/보호장비,에어워크보호대 성인용/아동용 헬멧/가방 용품 S16,http://www.11st.co.kr/product/SellerProductDetail.tmall?method=getSellerProductDetail&prdNo=12617089
D***,201905**,F,4,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,      ,          ,아파트/ 주상복합,서울,동작구,대방동,삼성,SKT,자전거,자전거신발/고글/헬멧,신발,에코사이클링/스피닝슈즈/스피닝운동화/스피닝신발/클릿슈즈/사이클운동화/사이클신발/사이클슈즈/클릿포함,http://www.11st.co.kr/product/SellerProductDetail.tmall?method=getSellerProductDetail&prdNo=1262545428
D***,201905**,F,2,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,      ,          ,아파트/ 주상복합,부산,사하구,괴정2동,삼성,SKT,레저/자동차,자전거/용품,자전거의류/잡화,머스타시벌룬 기모마스크 MHM-10/방한/보드마스크,http://www.11st.co.kr/product/SellerProductDetail.tmall?method=getSellerProductDetail&prdNo=1187564080
D***,201905**,F,2,"학생 (초중고학생, 대학생, 대학원생)",300~399만원,아니오,          ,아파트/ 주상복합,경북,경산시,백천동,삼성,KT,자전거,튜닝용품,후미등,자전거후미등2구 실리콘 후미등 LED비상등 안전등 야간 라이딩 유모차 오토바이 3가지 모드,http://www.11st.co.kr/product/SellerProductDetail.tmall?method=getSellerProductDetail&prdNo=1253472408
D***,201905**,F,3,"주부 (전업주부, 파트타임 근무 주부)",400~499만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,부산,동래구,온천3동,LG,SKT,유아동,유아동완구/교구,승용완구,STONETREE스톤트리 트라이크 - 유모차 세발 자전거,http://item.gmarket.co.kr/Item?goodscode=1129986013
D***2,201905**,M,4,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,      ,          ,아파트/ 주상복합,경기,의정부시,호원2동,삼성,SKT,레저/자동차,자전거/용품,자전거,사은품증정[삼천리자전거]아이비/어린이자전거/아동용,http://www.11st.co.kr/product/SellerProductDetail.tmall?method=getSellerProductDetail&prdNo=1079264363
D***9,201905**,F,3,"사무직 (일반사무직, 공무원, 직업군인)",100~199만원,아니오,          ,오피스텔,서울,강북구,미아동,삼성,LG U+,자전거,자전거신발/고글/헬멧,헬멧,[HJC]X5(EVO)블랙스카이 / 자전거 헬멧 / 240g대 초,http://www.11st.co.kr/product/SellerProductDetail.tmall?method=getSellerProductDetail&prdNo=1040086015
D***3,201905**,F,5,"교직 (교사, 유치원교사, 학원강사)",100~199만원,아니오,          ,아파트/ 주상복합,광주,광산구,대산동,삼성,LG U+,자전거/보드,자전거액세서리,자전거커버,스타시빅C-01 옥스포드 210D 자전거 커버,http://item.gmarket.co.kr/Item?goodscode=1266415303
D***9,201905**,F,4,"교직 (교사, 유치원교사, 학원강사)",100만원 미만,아니오,          ,아파트/ 주상복합,경기,성남시 분당구,이매동,삼성,SKT,자전거/보드,자전거액세서리,자전거스마트폰거치대,4방향완벽고정 자전거 스마트폰 거치대 (블랙),http://item.gmarket.co.kr/Item?goodscode=1235492029
D***7,201905**,F,4,기타 ,600~699만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,남양주시,별내면,삼성,SKT,레저/자동차,자전거/용품,자전거액세서리,자전거비밀번호 자물쇠 (소)  No75,http://item.gmarket.co.kr/Item?goodscode=1235749090
D***5,201905**,M,4,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,광주,북구,일곡동,삼성,SKT,자전거/보드,자전거라이트,자전거라이트/전조등,지바코76L 폴딩 립스탑 멀티 백 캠핑가방 수납가방,http://item.gmarket.co.kr/Item?goodscode=1111364071
D***2,201905**,M,4,"주부 (전업주부, 파트타임 근무 주부)",300~399만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,용인시 기흥구,동백동,LG,KT,레저/자동차,자전거/용품,자전거액세서리,유아안장자전거유아안장 후방유아안장 아동보조안장,http://www.11st.co.kr/product/SellerProductDetail.tmall?method=getSellerProductDetail&prdNo=124136733
D***3,201905**,M,3,"생산/노무직 (생산감독, 경비원, 공장근로자)",200~299만원,예    ,자녀 없음 ,아파트/ 주상복합,충남,천안시 서북구,차암동,LG,LG U+,자전거/보드,자전거라이트,자전거라이트/전조등,지바코76L 폴딩 립스탑 멀티 백 캠핑가방 수납가방,http://item.gmarket.co.kr/Item?goodscode=1111364071
D***0,201905**,F,3,"사무직 (일반사무직, 공무원, 직업군인)",600~699만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,강동구,상일동,삼성,KT,자전거,튜닝용품,트레일러,알톤키즈 트레일러/자전거/캐리어/손잡이/보조바퀴,http://www.11st.co.kr/product/SellerProductDetail.tmall?method=getSellerProductDetail&prdNo=1249445352
D***9,201905**,F,5,"생산/노무직 (생산감독, 경비원, 공장근로자)",400~499만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,경기,광주시,오포읍,삼성,LG U+,캠핑/골프/헬스/자전거,자전거의류/용품,기타용품,[펌프킹]가정용 자전거 거치대 HK-001,http://www.hnsmall.com/display/goods.do?goods_code=12714590
D***7,201905**,M,5,"기능직 (자동차정비, 운전기사, 안경사, 택시기사)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,광진구,자양3동,삼성,SKT,유아동,유아동완구/교구,승용완구,ZOKO조코유아동 체인자전거9종(3세~7세사용)+컵홀더,http://item.gmarket.co.kr/Item?goodscode=1109676457
